index	label	sentence	POS	FGPOS	w_index
217	1	There is a refreshing simplicity and tenderness Motion 's account of the way Francis nurses her,  but she herself is too sketchily drawn for the episode to carry much weight.	verb	VBZ	23
218	1	violent event,  described atlength hysterically colourful terms,  is the only piece of history to be woven convincingly the plot.	verb	VBZ	17
219	1	his eagerness to depict the cloudy psychology of an adolescent,  Motion has forgotten to give the boy a personality.	verb	VBZ	6
220	1	One moment an avenue of chestnut trees looks ‘ a child 's drawing of ghosts ’;  the it appears ‘ frightening but derelict,  extinguished chandeliers ’;  and finally the chestnuts ‘ prance him,  holding their gleaming branches hysterics. ’	verb	VBZ	26
221	1	One moment an avenue of chestnut trees looks ‘ a child 's drawing of ghosts ’;  the it appears ‘ frightening but derelict,  extinguished chandeliers ’;  and finally the chestnuts ‘ prance him,  holding their gleaming branches hysterics. ’	verb	VBZ	27
222	1	One moment an avenue of chestnut trees looks ‘ a child 's drawing of ghosts ’;  the it appears ‘ frightening but derelict,  extinguished chandeliers ’;  and finally the chestnuts ‘ prance him,  holding their gleaming branches hysterics. ’	verb	VBZ	34
223	1	One moment an avenue of chestnut trees looks ‘ a child 's drawing of ghosts ’;  the it appears ‘ frightening but derelict,  extinguished chandeliers ’;  and finally the chestnuts ‘ prance him,  holding their gleaming branches hysterics. ’	verb	VBZ	43
224	1	Motoring:  A lead-free lover 's guide used cars:  Drivers a tight budget and an environmental conscience can buy second-hand losing principles,  says James Ruppert	verb	VBZ	3
225	1	As a result of rule,  and many carefully orchestrated publicity campaigns,  the motor industry 's image has now changed polluter pal of the earth.	verb	VBZ	9
226	1	As a result of rule,  and many carefully orchestrated publicity campaigns,  the motor industry 's image has now changed polluter pal of the earth.	verb	VBZ	23
227	1	leads premature wear and plumes of blue smoke spewing from the exhaust.	verb	VBZ	10
228	1	What is certain is that the pre-1989 Austin/MG range,  all Skodas,  Yugos and quite a few Lancias do not,  which does not help already depressed resale prices.	verb	VBZ	24
229	1	A 1985 Lancia Y10 ( lead only ) sells for around £2,000 whereas the similar Fiat Uno 55 the same year,  converted to run unleaded,  is worth around £500 more.	verb	VBZ	22
230	1	Find a 1980 Toyota Corolla or 1982 Nissan Sunny that has not succumbed rust,  and you can buy confidence.	verb	VBZ	12
231	1	If the ‘ greenness ’ of going unleaded still seems a bit of a grey area,  it is possible to switch diesel a shadow of environmental doubt.	verb	VBZ	3
232	1	If the ‘ greenness ’ of going unleaded still seems a bit of a grey area,  it is possible to switch diesel a shadow of environmental doubt.	verb	VBZ	14
233	1	If the ‘ greenness ’ of going unleaded still seems a bit of a grey area,  it is possible to switch diesel a shadow of environmental doubt.	verb	VBZ	25
234	1	Prestige comes the shape of a Mercedes the 240D or ‘ Stuttgart Taxi ’,  commanding £7,000 but returning unfailing reliability.	verb	VBZ	16
235	1	Auctions:  Dazzling riches of the Orient	verb	VBZ	1
236	1	The sales combine items of charm fairly accessible prices with some rare treasures aimed big-time collectors.	verb	VBZ	5
237	1	Homely Persian pottery of the twelfth thirteenth century combines animal and bird images sinuous plant motifs and marks the beginning of lustre wares;  they are mostly priced the £500 £1,000 range and rate high charm.	verb	VBZ	39
238	1	The Iznik pottery from Turkey dating the fifteenth and sixteenth century explodes colour on more sophisticated white grounds;  Iznik is now highly sought by Turkish yuppies and prices run £2,000 or so £15,000.	verb	VBZ	12
239	1	The Iznik pottery from Turkey dating the fifteenth and sixteenth century explodes colour on more sophisticated white grounds;  Iznik is now highly sought by Turkish yuppies and prices run £2,000 or so £15,000.	verb	VBZ	17
240	1	There are plenty of Indian miniatures,  colourful and charming evocations of princely courts,  priced hundreds or low thousands.	verb	VBZ	11
241	1	Drink:  Desire a name:  Do the French the ‘ motjuste ’ to describe the desire for a reviving drink?	verb	VBZ	19
242	1	I know that today is Saturday because already I am thirsty for a dry,  hoppy pint of bitter the end of the afternoon:  an aperitif to sharpen my appetite for evening 's Indian meal.	verb	VBZ	27
243	1	It is as enjoyable feeling gently hungry or amorous.	verb	VBZ	6
244	1	It is as enjoyable feeling gently hungry or amorous.	verb	VBZ	9
245	1	No,  not amorous:  randy—  we a word for.	verb	VBZ	3
246	1	Let puritans and pessimists damn,  disapprove or dismiss appetites;  is their loss.	verb	VBZ	1
247	1	Let puritans and pessimists damn,  disapprove or dismiss appetites;  is their loss.	verb	VBZ	9
248	1	Or does sound a firm of country solicitors?	verb	VBZ	8
249	1	Or does sound a firm of country solicitors?	verb	VBZ	9
250	1	What of thirst that can be satisfied by an unquenching drink?	verb	VBZ	10
251	1	Wine is not quenching,  but no less demand for.	verb	VBZ	3
252	1	The being quenching is the ‘ white ’ beer of Berlin.	verb	VBZ	3
253	1	Anything with even a modest smack of hops dries the palate ready for the one.	verb	VBZ	4
254	1	It may for a moment seem to quench but it dehydrates,  as purportedly healthy abstainers are forever telling me.	verb	VBZ	7
255	1	To quench is more than to refresh although our lying,  lascivious eyes tell us the two are the same.	verb	VBZ	1
256	1	To quench is more than to refresh although our lying,  lascivious eyes tell us the two are the same.	verb	VBZ	10
257	1	Does any drink look more quenching than one of Italian or French patent aperitifs,  swirling a refractive pink or russet oiliness,  clothing the melting ice:  a Campari,  Dubonnet,  Lillet or ( too rare in this country ) a Picon?	verb	VBZ	5
258	1	Does any drink look more quenching than one of Italian or French patent aperitifs,  swirling a refractive pink or russet oiliness,  clothing the melting ice:  a Campari,  Dubonnet,  Lillet or ( too rare in this country ) a Picon?	verb	VBZ	15
259	1	Does any drink look more quenching than one of Italian or French patent aperitifs,  swirling a refractive pink or russet oiliness,  clothing the melting ice:  a Campari,  Dubonnet,  Lillet or ( too rare in this country ) a Picon?	verb	VBZ	22
260	1	Are they quenching?	verb	VBZ	2
261	1	In Strasburg,  they have been known to lace beer Picon,  thereby ruining both drinks ( as Queen Victoria reputedly did with claret and malt whisky ),  but still the result is not especially quenching.	verb	VBZ	34
262	1	Perhaps a shimmering dry Martini cocktail ( minimum dilution,  stirred,  not shaken;  and served straight ) looks even more refreshing,  though its effect is of a silver mallet.	verb	VBZ	29
263	1	Nor,  if we are civilised cast of mind,  because we wish to become drunk.	verb	VBZ	6
264	1	Because there would be no colour,  no ritual,  no time and place,  no glorious variety.	verb	VBZ	7
265	1	The summer 's sprawl begins to be oppressive stage the year and trigger fingers are itching to snip overgrown mallows,  clear the mildewing foliage of golden rod and reduce the overpowering bulk of bullyboy ground cover.	verb	VBZ	3
266	1	The summer 's sprawl begins to be oppressive stage the year and trigger fingers are itching to snip overgrown mallows,  clear the mildewing foliage of golden rod and reduce the overpowering bulk of bullyboy ground cover.	verb	VBZ	20
267	1	The summer 's sprawl begins to be oppressive stage the year and trigger fingers are itching to snip overgrown mallows,  clear the mildewing foliage of golden rod and reduce the overpowering bulk of bullyboy ground cover.	verb	VBZ	38
268	1	Summer bedding is looking tired and should be removed sothat the ground can be cleaned and fed ready for spring bulbs or wallflowers.	verb	VBZ	1
269	1	PLANTS should come a long way the list of priorities for the novice gardener.	verb	VBZ	13
270	1	If you start writing down some of the responses question,  you will find you have the way acquired a ragbag of elements that will an important bearing the design.	verb	VBZ	22
271	1	If you start writing down some of the responses question,  you will find you have the way acquired a ragbag of elements that will an important bearing the design.	verb	VBZ	24
272	1	If there are small children the equation,  there will need to be a flat,  soft area where they can fall off swings and climbing frames.	verb	VBZ	7
273	1	Some novice gardeners may not want to do much actual gardening atall,  but conversely,  do not want to look out every day over a scene of threadbare grass and rotting fence.	verb	VBZ	26
274	1	You may,  even as a novice,  care so passionately plants that all you want is the maximum space to grow them in.	verb	VBZ	5
275	1	Privacy is a ticklish business close neighbours are concerned.	verb	VBZ	3
276	1	Aesthetes the novices will bynow be thoroughly irritable and complaining that gardens should have as much to do the soul as the necessity or not of a washing line or a barbecue pit.	verb	VBZ	3
277	1	Closet countrysiders may want to pretend their patch is actually a corner of some Sussex meadow and picture it swagged with honeysuckle and waving with ox-eye daisies and scabious.	verb	VBZ	19
278	1	Closet countrysiders may want to pretend their patch is actually a corner of some Sussex meadow and picture it swagged with honeysuckle and waving with ox-eye daisies and scabious.	verb	VBZ	23
279	1	Closet countrysiders may want to pretend their patch is actually a corner of some Sussex meadow and picture it swagged with honeysuckle and waving with ox-eye daisies and scabious.	verb	VBZ	25
